Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2009,The Princess and the Frog,87.366,4348,Well_Received,Romance
2009,The Princess and the Frog,87.366,4348,Well_Received,Family
2009,The Princess and the Frog,87.366,4348,Well_Received,Animation
2014,American Sniper,87.365,10934,Blockbuster,War
2014,American Sniper,87.365,10934,Blockbuster,Action
2019,The Gentlemen,87.345,3978,Blockbuster,Crime
2019,The Gentlemen,87.345,3978,Blockbuster,Action
2019,The Gentlemen,87.345,3978,Blockbuster,Comedy
1993,Looking Back at it All: The Dragon Ball Z Year-End Show!,87.333,23,Well_Received,Action
1993,Looking Back at it All: The Dragon Ball Z Year-End Show!,87.333,23,Well_Received,Animation
1993,Looking Back at it All: The Dragon Ball Z Year-End Show!,87.333,23,Well_Received,Comedy
2020,Host,87.235,499,Well_Received,Horror
2020,Host,87.235,499,Well_Received,Thriller
2020,Host,87.235,499,Well_Received,Mystery
2021,Space Sweepers,87.235,739,Blockbuster,Drama
2021,Space Sweepers,87.235,739,Blockbuster,Fantasy
2021,Space Sweepers,87.235,739,Blockbuster,Science Fiction
2000,The Emperor's New Groove,86.785,5365,Blockbuster,Adventure
2000,The Emperor's New Groove,86.785,5365,Blockbuster,Animation
2000,The Emperor's New Groove,86.785,5365,Blockbuster,Comedy
2000,The Emperor's New Groove,86.785,5365,Blockbuster,Family
2000,The Emperor's New Groove,86.785,5365,Blockbuster,Fantasy
2019,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,86.689,27,Blockbuster,Action
2019,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,86.689,27,Blockbuster,Animation
2019,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,86.689,27,Blockbuster,Fantasy
2021,Still Out of My League,86.619,125,Well_Received,Romance
2021,Still Out of My League,86.619,125,Well_Received,Comedy
2021,The French Dispatch,86.512,1270,Blockbuster,Comedy
2021,The French Dispatch,86.512,1270,Blockbuster,Drama
2021,The French Dispatch,86.512,1270,Blockbuster,Romance
2007,Wrong Turn 2: Dead End,86.411,990,Average_Performer,Horror
2007,Wrong Turn 2: Dead End,86.411,990,Average_Performer,Thriller
2018,Ant-Man and the Wasp,86.333,10886,Well_Received,Action
2018,Ant-Man and the Wasp,86.333,10886,Well_Received,Adventure
2018,Ant-Man and the Wasp,86.333,10886,Well_Received,Science Fiction
2014,The Equalizer,86.184,7098,Blockbuster,Thriller
2014,The Equalizer,86.184,7098,Blockbuster,Action
2014,The Equalizer,86.184,7098,Blockbuster,Crime
2021,Bartkowiak,86.054,124,Average_Performer,Action
2021,Bartkowiak,86.054,124,Average_Performer,Thriller
2009,Orphan,85.863,3998,Well_Received,Horror
2009,Orphan,85.863,3998,Well_Received,Thriller
2009,Orphan,85.863,3998,Well_Received,Mystery
2000,Dinosaur,85.838,1972,Average_Performer,Family
2000,Dinosaur,85.838,1972,Average_Performer,Animation
2015,Knock Knock,85.815,2446,Low_Rated,Drama
2015,Knock Knock,85.815,2446,Low_Rated,Thriller
2013,The Croods,85.795,5882,Well_Received,Animation
2013,The Croods,85.795,5882,Well_Received,Adventure
2013,The Croods,85.795,5882,Well_Received,Family
2013,The Croods,85.795,5882,Well_Received,Fantasy
2013,The Croods,85.795,5882,Well_Received,Comedy
2013,The Croods,85.795,5882,Well_Received,Action
2003,Brother Bear,85.736,4438,Blockbuster,Adventure
2003,Brother Bear,85.736,4438,Blockbuster,Animation
2003,Brother Bear,85.736,4438,Blockbuster,Family
2021,The Power of the Dog,85.664,1320,Well_Received,Drama
2021,The Power of the Dog,85.664,1320,Well_Received,Western
2020,We Bare Bears: The Movie,85.636,709,Blockbuster,Family
2020,We Bare Bears: The Movie,85.636,709,Blockbuster,Animation
2020,We Bare Bears: The Movie,85.636,709,Blockbuster,Adventure
2020,We Bare Bears: The Movie,85.636,709,Blockbuster,Comedy
2020,We Bare Bears: The Movie,85.636,709,Blockbuster,TV Movie
2017,Baywatch,85.567,6856,Average_Performer,Comedy
2017,Baywatch,85.567,6856,Average_Performer,Action
2017,Baywatch,85.567,6856,Average_Performer,Crime
2018,Creed II,85.44,4108,Well_Received,Drama
2020,Bad Trip,85.312,351,Average_Performer,Comedy
2013,Texas Chainsaw 3D,85.294,1250,Low_Rated,Horror
2013,Texas Chainsaw 3D,85.294,1250,Low_Rated,Thriller
2015,Ant-Man,85.255,16802,Well_Received,Science Fiction
2015,Ant-Man,85.255,16802,Well_Received,Action
2015,Ant-Man,85.255,16802,Well_Received,Adventure
2020,Greenland,84.926,3289,Blockbuster,Action
2020,Greenland,84.926,3289,Blockbuster,Thriller
2020,Greenland,84.926,3289,Blockbuster,Drama
2015,Chappie,84.912,6734,Well_Received,Crime
2015,Chappie,84.912,6734,Well_Received,Action
2015,Chappie,84.912,6734,Well_Received,Science Fiction
2020,All the Bright Places,84.685,2324,Blockbuster,Romance
2020,All the Bright Places,84.685,2324,Blockbuster,Drama
1997,Hercules,84.676,6053,Blockbuster,Animation
1997,Hercules,84.676,6053,Blockbuster,Family
1997,Hercules,84.676,6053,Blockbuster,Fantasy
1997,Hercules,84.676,6053,Blockbuster,Adventure
1997,Hercules,84.676,6053,Blockbuster,Comedy
1997,Hercules,84.676,6053,Blockbuster,Romance
2001,Scary Movie 2,84.47,3641,Low_Rated,Comedy
2018,Pacific Rim: Uprising,84.432,3913,Average_Performer,Action
2018,Pacific Rim: Uprising,84.432,3913,Average_Performer,Fantasy
2018,Pacific Rim: Uprising,84.432,3913,Average_Performer,Science Fiction
2018,Pacific Rim: Uprising,84.432,3913,Average_Performer,Adventure
2021,Spencer,84.295,580,Blockbuster,Drama
2013,Scary Movie 5,84.19,2274,Low_Rated,Comedy
2020,La Llorona,84.168,240,Average_Performer,Thriller
2020,La Llorona,84.168,240,Average_Performer,Horror
2020,La Llorona,84.168,240,Average_Performer,Drama
2017,Power Rangers,84.152,3796,Average_Performer,Science Fiction
2017,Power Rangers,84.152,3796,Average_Performer,Action
2017,Power Rangers,84.152,3796,Average_Performer,Adventure
2021,Night Teeth,84.137,487,Well_Received,Horror
2021,Night Teeth,84.137,487,Well_Received,Thriller
2021,Night Teeth,84.137,487,Well_Received,Action
2010,Salt,84.131,4520,Average_Performer,Action
2010,Salt,84.131,4520,Average_Performer,Mystery
2010,Salt,84.131,4520,Average_Performer,Thriller
2019,Terminator: Dark Fate,84.073,3945,Average_Performer,Action
2019,Terminator: Dark Fate,84.073,3945,Average_Performer,Adventure
2019,Terminator: Dark Fate,84.073,3945,Average_Performer,Science Fiction
2021,Willy's Wonderland,84.013,479,Average_Performer,Action
2021,Willy's Wonderland,84.013,479,Average_Performer,Horror
2021,Willy's Wonderland,84.013,479,Average_Performer,Comedy
2014,How to Train Your Dragon 2,83.95,7969,Blockbuster,Fantasy
2014,How to Train Your Dragon 2,83.95,7969,Blockbuster,Action
2014,How to Train Your Dragon 2,83.95,7969,Blockbuster,Adventure
2014,How to Train Your Dragon 2,83.95,7969,Blockbuster,Animation
2014,How to Train Your Dragon 2,83.95,7969,Blockbuster,Comedy
2014,How to Train Your Dragon 2,83.95,7969,Blockbuster,Family
2021,CODA,83.819,652,Blockbuster,Drama
2021,CODA,83.819,652,Blockbuster,Music
2021,CODA,83.819,652,Blockbuster,Romance
2013,Despicable Me 2,83.684,9624,Well_Received,Animation
2013,Despicable Me 2,83.684,9624,Well_Received,Comedy
2013,Despicable Me 2,83.684,9624,Well_Received,Family
2021,Anonymously Yours,83.683,230,Blockbuster,Drama
2021,Anonymously Yours,83.683,230,Blockbuster,Romance
2010,How to Train Your Dragon,83.496,10728,Blockbuster,Fantasy
2010,How to Train Your Dragon,83.496,10728,Blockbuster,Adventure
2010,How to Train Your Dragon,83.496,10728,Blockbuster,Animation
2010,How to Train Your Dragon,83.496,10728,Blockbuster,Family
1995,Dragon Ball Z: Fusion Reborn,83.476,616,Blockbuster,Animation
1995,Dragon Ball Z: Fusion Reborn,83.476,616,Blockbuster,Action
1995,Dragon Ball Z: Fusion Reborn,83.476,616,Blockbuster,Fantasy
1995,Dragon Ball Z: Fusion Reborn,83.476,616,Blockbuster,Science Fiction
2020,100% Wolf,83.325,220,Low_Rated,Animation
2020,100% Wolf,83.325,220,Low_Rated,Family
2020,100% Wolf,83.325,220,Low_Rated,Fantasy
2003,Sex with Love,83.259,179,Average_Performer,Comedy
2003,Sex with Love,83.259,179,Average_Performer,Romance
2019,Ride Your Wave,83.168,191,Blockbuster,Animation
2019,Ride Your Wave,83.168,191,Blockbuster,Romance
2019,Ride Your Wave,83.168,191,Blockbuster,Comedy
2019,Ride Your Wave,83.168,191,Blockbuster,Drama
2019,Ride Your Wave,83.168,191,Blockbuster,Fantasy
2012,Skyfall,83.158,13295,Blockbuster,Action
2012,Skyfall,83.158,13295,Blockbuster,Adventure
2012,Skyfall,83.158,13295,Blockbuster,Thriller
2009,Angels & Demons,83.157,5700,Well_Received,Thriller
2009,Angels & Demons,83.157,5700,Well_Received,Mystery
2014,Let's Be Cops,83.151,2306,Average_Performer,Comedy
2011,Conan the Barbarian,83.148,1502,Low_Rated,Adventure
2011,Conan the Barbarian,83.148,1502,Low_Rated,Fantasy
2011,Conan the Barbarian,83.148,1502,Low_Rated,Action
2021,El mesero,83.088,310,Blockbuster,Comedy
2004,Saint Seiya Heaven Chapter: Overture,83.058,192,Blockbuster,Animation
2004,Saint Seiya Heaven Chapter: Overture,83.058,192,Blockbuster,Fantasy
2021,Candyman,82.946,794,Average_Performer,Horror
2014,Stand by Me Doraemon,82.909,339,Blockbuster,Animation
2014,Stand by Me Doraemon,82.909,339,Blockbuster,Family
2014,Stand by Me Doraemon,82.909,339,Blockbuster,Science Fiction
2014,Stand by Me Doraemon,82.909,339,Blockbuster,Fantasy
2018,Aquaman,82.753,11510,Well_Received,Action
2018,Aquaman,82.753,11510,Well_Received,Adventure
2018,Aquaman,82.753,11510,Well_Received,Fantasy
2011,Warrior,82.611,3599,Blockbuster,Drama
2011,Warrior,82.611,3599,Blockbuster,Action
2010,Despicable Me,82.264,12930,Blockbuster,Family
2010,Despicable Me,82.264,12930,Blockbuster,Animation
2010,Despicable Me,82.264,12930,Blockbuster,Comedy
2009,The Twilight Saga: New Moon,82.249,7752,Average_Performer,Adventure
2009,The Twilight Saga: New Moon,82.249,7752,Average_Performer,Fantasy
2009,The Twilight Saga: New Moon,82.249,7752,Average_Performer,Drama
2009,The Twilight Saga: New Moon,82.249,7752,Average_Performer,Romance
2011,Machine Gun Preacher,82.05,798,Well_Received,Action
2011,Machine Gun Preacher,82.05,798,Well_Received,Thriller
2011,Machine Gun Preacher,82.05,798,Well_Received,Crime
2021,In for a Murder,82.009,53,Low_Rated,Crime
2021,In for a Murder,82.009,53,Low_Rated,Comedy
2021,In for a Murder,82.009,53,Low_Rated,Science Fiction
2020,Altered Carbon: Resleeved,81.962,203,Average_Performer,Animation
2020,Altered Carbon: Resleeved,81.962,203,Average_Performer,Science Fiction
1981,Porno,81.954,45,Low_Rated,Drama
2002,Lilo & Stitch,81.826,4896,Blockbuster,Animation
2002,Lilo & Stitch,81.826,4896,Blockbuster,Family
2014,Exodus: Gods and Kings,81.592,3867,Low_Rated,Adventure
2014,Exodus: Gods and Kings,81.592,3867,Low_Rated,Drama
2014,Exodus: Gods and Kings,81.592,3867,Low_Rated,Action
2010,The Experiment,81.43,973,Average_Performer,Thriller
2010,The Experiment,81.43,973,Average_Performer,Drama
2009,Universal Soldier: Regeneration,81.338,333,Low_Rated,Adventure
2009,Universal Soldier: Regeneration,81.338,333,Low_Rated,Action
2009,Universal Soldier: Regeneration,81.338,333,Low_Rated,Science Fiction
2009,Universal Soldier: Regeneration,81.338,333,Low_Rated,Thriller
2021,There's Someone Inside Your House,81.262,361,Low_Rated,Thriller
2021,There's Someone Inside Your House,81.262,361,Low_Rated,Horror
2021,There's Someone Inside Your House,81.262,361,Low_Rated,Mystery
2016,Dragon Ball Z Special 9 - Future Trunks Special,81.145,101,Blockbuster,Animation
1999,The Green Mile,81.142,13604,Blockbuster,Fantasy
1999,The Green Mile,81.142,13604,Blockbuster,Drama
1999,The Green Mile,81.142,13604,Blockbuster,Crime
2021,Dreamcatcher,80.948,81,Average_Performer,Horror
2021,Dreamcatcher,80.948,81,Average_Performer,Mystery
2021,Dreamcatcher,80.948,81,Average_Performer,Thriller
2014,The Remaining,80.918,254,Low_Rated,Thriller
2014,The Remaining,80.918,254,Low_Rated,Horror
2012,American Reunion,80.812,3744,Average_Performer,Comedy
2009,17 Again,80.751,4253,Average_Performer,Comedy
2020,The Scientist,80.669,94,Average_Performer,Horror
2018,The Grinch,80.648,2921,Well_Received,Animation
2018,The Grinch,80.648,2921,Well_Received,Family
2018,The Grinch,80.648,2921,Well_Received,Comedy
2018,The Grinch,80.648,2921,Well_Received,Fantasy
2021,A Taste of Hunger,80.426,19,Low_Rated,Romance
2021,A Taste of Hunger,80.426,19,Low_Rated,Drama
2013,The Hangover Part III,80.373,7251,Average_Performer,Comedy
2011,Special Forces,80.31,420,Well_Received,Action
2011,Special Forces,80.31,420,Well_Received,Drama
2011,Special Forces,80.31,420,Well_Received,War
2021,August Never Ends,80.189,1,Low_Rated,Romance
2018,I Want to Eat Your Pancreas,80.104,946,Blockbuster,Animation
2018,I Want to Eat Your Pancreas,80.104,946,Blockbuster,Drama
2018,I Want to Eat Your Pancreas,80.104,946,Blockbuster,Romance
2018,I Want to Eat Your Pancreas,80.104,946,Blockbuster,Family
2021,Sentinelle,80.047,478,Low_Rated,Thriller
2021,Sentinelle,80.047,478,Low_Rated,Action
2021,Sentinelle,80.047,478,Low_Rated,Drama
2009,Naruto Shippuden the Movie: The Will of Fire,79.992,299,Blockbuster,Action
2009,Naruto Shippuden the Movie: The Will of Fire,79.992,299,Blockbuster,Adventure
2009,Naruto Shippuden the Movie: The Will of Fire,79.992,299,Blockbuster,Comedy
2009,Naruto Shippuden the Movie: The Will of Fire,79.992,299,Blockbuster,Drama
2009,Naruto Shippuden the Movie: The Will of Fire,79.992,299,Blockbuster,Fantasy
2009,Naruto Shippuden the Movie: The Will of Fire,79.992,299,Blockbuster,Animation
1992,Aladdin,79.961,9508,Blockbuster,Animation
1992,Aladdin,79.961,9508,Blockbuster,Family
1992,Aladdin,79.961,9508,Blockbuster,Adventure
1992,Aladdin,79.961,9508,Blockbuster,Fantasy
1992,Aladdin,79.961,9508,Blockbuster,Romance
2021,Escape the Undertaker,79.941,42,Low_Rated,Horror
2021,Escape the Undertaker,79.941,42,Low_Rated,Mystery
2021,Escape the Undertaker,79.941,42,Low_Rated,Family
2000,How the Grinch Stole Christmas,79.937,5847,Well_Received,Family
2000,How the Grinch Stole Christmas,79.937,5847,Well_Received,Comedy
2000,How the Grinch Stole Christmas,79.937,5847,Well_Received,Fantasy
2019,Star Wars: The Rise of Skywalker,79.73,7588,Average_Performer,Action
2019,Star Wars: The Rise of Skywalker,79.73,7588,Average_Performer,Adventure
2019,Star Wars: The Rise of Skywalker,79.73,7588,Average_Performer,Science Fiction
2011,Sucker Punch,79.694,3898,Average_Performer,Action
2011,Sucker Punch,79.694,3898,Average_Performer,Fantasy
2011,Sucker Punch,79.694,3898,Average_Performer,Thriller
2009,Cell 211,79.69,950,Blockbuster,Action
2009,Cell 211,79.69,950,Blockbuster,Thriller
2009,Cell 211,79.69,950,Blockbuster,Drama
2015,Pixels,79.688,6366,Low_Rated,Action
2015,Pixels,79.688,6366,Low_Rated,Comedy
2015,Pixels,79.688,6366,Low_Rated,Science Fiction
2021,No Sudden Move,79.634,371,Average_Performer,Crime
2021,No Sudden Move,79.634,371,Average_Performer,Drama
2021,No Sudden Move,79.634,371,Average_Performer,Mystery
1942,Bambi,79.611,4638,Well_Received,Animation
1942,Bambi,79.611,4638,Well_Received,Drama
1942,Bambi,79.611,4638,Well_Received,Family
2008,Yes Man,79.608,5528,Well_Received,Comedy
2008,Yes Man,79.608,5528,Well_Received,Romance
2021,Butchers,79.58,140,Low_Rated,Horror
1973,The Exorcist,79.49,6166,Blockbuster,Horror
2020,The New Mutants,79.465,2572,Average_Performer,Horror
2020,The New Mutants,79.465,2572,Average_Performer,Science Fiction
2010,TEKKEN,79.453,538,Low_Rated,Crime
2010,TEKKEN,79.453,538,Low_Rated,Drama
2010,TEKKEN,79.453,538,Low_Rated,Action
2010,TEKKEN,79.453,538,Low_Rated,Thriller
2010,TEKKEN,79.453,538,Low_Rated,Science Fiction
2021,Mickey's Tale of Two Witches,79.323,81,Blockbuster,Animation
2018,Euphoria,79.29,92,Average_Performer,Drama
1941,Dumbo,79.22,4074,Well_Received,Animation
1941,Dumbo,79.22,4074,Well_Received,Family
2021,Werewolves Within,79.195,264,Average_Performer,Horror
2021,Werewolves Within,79.195,264,Average_Performer,Comedy
2012,Wrath of the Titans,79.16,3495,Low_Rated,Fantasy
2012,Wrath of the Titans,79.16,3495,Low_Rated,Adventure
2011,Unknown,79.074,3143,Well_Received,Action
2011,Unknown,79.074,3143,Well_Received,Mystery
2011,Unknown,79.074,3143,Well_Received,Thriller
2018,Megalodon,79.059,205,Low_Rated,Action
2018,Megalodon,79.059,205,Low_Rated,Science Fiction
2018,Megalodon,79.059,205,Low_Rated,Horror
2018,Megalodon,79.059,205,Low_Rated,TV Movie
1974,The Texas Chain Saw Massacre,78.867,2278,Blockbuster,Horror
2019,Batman: Hush,78.742,604,Blockbuster,Science Fiction
2019,Batman: Hush,78.742,604,Blockbuster,Crime
2019,Batman: Hush,78.742,604,Blockbuster,Animation
2019,Batman: Hush,78.742,604,Blockbuster,Mystery
2019,Batman: Hush,78.742,604,Blockbuster,Action
2020,Phineas and Ferb: The Movie: Candace Against the Universe,78.708,289,Blockbuster,Family
2020,Phineas and Ferb: The Movie: Candace Against the Universe,78.708,289,Blockbuster,Animation
2020,Phineas and Ferb: The Movie: Candace Against the Universe,78.708,289,Blockbuster,Science Fiction
2020,Phineas and Ferb: The Movie: Candace Against the Universe,78.708,289,Blockbuster,Comedy
2020,Phineas and Ferb: The Movie: Candace Against the Universe,78.708,289,Blockbuster,TV Movie
1951,Alice in Wonderland,78.653,4852,Blockbuster,Animation
1951,Alice in Wonderland,78.653,4852,Blockbuster,Family
1951,Alice in Wonderland,78.653,4852,Blockbuster,Fantasy
1951,Alice in Wonderland,78.653,4852,Blockbuster,Adventure
2020,A Whisker Away,78.629,954,Blockbuster,Animation
2020,A Whisker Away,78.629,954,Blockbuster,Drama
2020,A Whisker Away,78.629,954,Blockbuster,Romance
2020,A Whisker Away,78.629,954,Blockbuster,Fantasy
2021,Lulli,78.601,141,Average_Performer,Comedy
2021,Lulli,78.601,141,Average_Performer,Romance
2021,Lulli,78.601,141,Average_Performer,Fantasy
2019,The Secret Life of Pets 2,78.564,2419,Well_Received,Adventure
2019,The Secret Life of Pets 2,78.564,2419,Well_Received,Animation
2019,The Secret Life of Pets 2,78.564,2419,Well_Received,Comedy
2019,The Secret Life of Pets 2,78.564,2419,Well_Received,Family
2021,The Virtuoso,78.527,224,Average_Performer,Thriller
2021,Assassins,78.513,6,Blockbuster,Documentary
1991,Dragon Ball Z: Lord Slug,78.447,383,Average_Performer,Action
1991,Dragon Ball Z: Lord Slug,78.447,383,Average_Performer,Animation
1991,Dragon Ball Z: Lord Slug,78.447,383,Average_Performer,Science Fiction
2018,Uncle Drew,78.438,426,Well_Received,Comedy
2017,Fairy Tail: Dragon Cry,78.241,352,Well_Received,Action
2017,Fairy Tail: Dragon Cry,78.241,352,Well_Received,Adventure
2017,Fairy Tail: Dragon Cry,78.241,352,Well_Received,Comedy
2017,Fairy Tail: Dragon Cry,78.241,352,Well_Received,Fantasy
2017,Fairy Tail: Dragon Cry,78.241,352,Well_Received,Animation
2021,Dinosaur Hotel,78.145,50,Low_Rated,Horror
2021,Dinosaur Hotel,78.145,50,Low_Rated,Science Fiction
2021,Dinosaur Hotel,78.145,50,Low_Rated,Mystery
1998,Saving Private Ryan,78.136,12774,Blockbuster,Drama
1998,Saving Private Ryan,78.136,12774,Blockbuster,History
1998,Saving Private Ryan,78.136,12774,Blockbuster,War
2015,Insurgent,78.099,8780,Average_Performer,Action
2015,Insurgent,78.099,8780,Average_Performer,Adventure
2015,Insurgent,78.099,8780,Average_Performer,Science Fiction
2015,Insurgent,78.099,8780,Average_Performer,Thriller
2011,No Strings Attached,78.069,3953,Average_Performer,Comedy
2011,No Strings Attached,78.069,3953,Average_Performer,Romance
2018,The First Purge,77.992,3271,Average_Performer,Horror
2018,The First Purge,77.992,3271,Average_Performer,Action
2018,The First Purge,77.992,3271,Average_Performer,Thriller
2017,xXx: Return of Xander Cage,77.886,5416,Low_Rated,Action
2017,xXx: Return of Xander Cage,77.886,5416,Low_Rated,Adventure
2017,xXx: Return of Xander Cage,77.886,5416,Low_Rated,Crime
2014,Blended,77.833,2724,Well_Received,Comedy
2015,Star Wars: The Force Awakens,77.811,16772,Blockbuster,Action
2015,Star Wars: The Force Awakens,77.811,16772,Blockbuster,Adventure
2015,Star Wars: The Force Awakens,77.811,16772,Blockbuster,Science Fiction
2015,Star Wars: The Force Awakens,77.811,16772,Blockbuster,Fantasy
2021,Bloodthirsty,77.711,30,Low_Rated,Horror
2016,Suicide Squad,77.637,18536,Low_Rated,Action
2016,Suicide Squad,77.637,18536,Low_Rated,Adventure
2016,Suicide Squad,77.637,18536,Low_Rated,Fantasy
2021,The Seventh Day,77.609,164,Low_Rated,Horror
1996,Scream,77.597,4934,Blockbuster,Crime
1996,Scream,77.597,4934,Blockbuster,Horror
1996,Scream,77.597,4934,Blockbuster,Mystery
2015,The Good Dinosaur,77.593,4556,Well_Received,Adventure
2015,The Good Dinosaur,77.593,4556,Well_Received,Animation
2015,The Good Dinosaur,77.593,4556,Well_Received,Family
2014,Saint Seiya: Legend of Sanctuary,77.561,523,Average_Performer,Action
2014,Saint Seiya: Legend of Sanctuary,77.561,523,Average_Performer,Animation
2014,Saint Seiya: Legend of Sanctuary,77.561,523,Average_Performer,Fantasy
2020,Alone,77.506,403,Average_Performer,Thriller
2020,Alone,77.506,403,Average_Performer,Horror
2021,America: The Motion Picture,77.479,153,Low_Rated,Animation
2021,America: The Motion Picture,77.479,153,Low_Rated,Action
2021,America: The Motion Picture,77.479,153,Low_Rated,Comedy
2017,Kong: Skull Island,77.479,8817,Average_Performer,Action
2017,Kong: Skull Island,77.479,8817,Average_Performer,Adventure
2017,Kong: Skull Island,77.479,8817,Average_Performer,Fantasy
2009,Zombieland,77.474,10214,Blockbuster,Comedy
2009,Zombieland,77.474,10214,Blockbuster,Horror
2019,Annabelle Comes Home,77.118,2669,Average_Performer,Horror
2019,Annabelle Comes Home,77.118,2669,Average_Performer,Thriller
2019,Annabelle Comes Home,77.118,2669,Average_Performer,Mystery
2009,Jackie Chan Kung Fu Master,76.93,46,Low_Rated,Action
2009,Jackie Chan Kung Fu Master,76.93,46,Low_Rated,Comedy
2009,Jackie Chan Kung Fu Master,76.93,46,Low_Rated,Family
2004,Thinking XXX,76.854,71,Low_Rated,Documentary
2015,Attack on Titan,76.725,547,Low_Rated,Horror
2015,Attack on Titan,76.725,547,Low_Rated,Fantasy
2015,Attack on Titan,76.725,547,Low_Rated,Action
2015,Attack on Titan,76.725,547,Low_Rated,Science Fiction
2022,My Father's Violin,76.693,159,Blockbuster,Drama
2022,My Father's Violin,76.693,159,Blockbuster,Music
2021,Millonario sin amor,76.637,63,Blockbuster,Romance
2021,Millonario sin amor,76.637,63,Blockbuster,Comedy
2010,TRON: Legacy,76.558,5911,Average_Performer,Adventure
2010,TRON: Legacy,76.558,5911,Average_Performer,Action
2010,TRON: Legacy,76.558,5911,Average_Performer,Science Fiction
2014,Godzilla,76.551,7469,Average_Performer,Action
2014,Godzilla,76.551,7469,Average_Performer,Drama
2014,Godzilla,76.551,7469,Average_Performer,Science Fiction
2012,Men in Black 3,76.504,8748,Average_Performer,Action
2012,Men in Black 3,76.504,8748,Average_Performer,Comedy
2012,Men in Black 3,76.504,8748,Average_Performer,Science Fiction
2015,Descendants,76.496,1923,Well_Received,Family
2015,Descendants,76.496,1923,Well_Received,Music
2015,Descendants,76.496,1923,Well_Received,Adventure
2015,Descendants,76.496,1923,Well_Received,Comedy
2015,Descendants,76.496,1923,Well_Received,Fantasy
2015,Descendants,76.496,1923,Well_Received,TV Movie
1959,Sleeping Beauty,76.492,4268,Well_Received,Fantasy
1959,Sleeping Beauty,76.492,4268,Well_Received,Animation
1959,Sleeping Beauty,76.492,4268,Well_Received,Romance
1959,Sleeping Beauty,76.492,4268,Well_Received,Family
2017,Split,76.432,14749,Blockbuster,Horror
2017,Split,76.432,14749,Blockbuster,Thriller
2021,Vanquish,76.285,185,Low_Rated,Action
2021,Vanquish,76.285,185,Low_Rated,Crime
2021,Vanquish,76.285,185,Low_Rated,Thriller
2020,The Tax Collector,76.271,346,Low_Rated,Action
2020,The Tax Collector,76.271,346,Low_Rated,Crime
2020,The Tax Collector,76.271,346,Low_Rated,Drama
2017,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,76.217,13,Well_Received,Action
2017,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,76.217,13,Well_Received,Animation
2017,Dragon Ball Z: The Real 4-D at Super Tenkaichi Budokai,76.217,13,Well_Received,Adventure
2013,Hansel & Gretel: Witch Hunters,76.182,5812,Average_Performer,Fantasy
2013,Hansel & Gretel: Witch Hunters,76.182,5812,Average_Performer,Horror
2013,Hansel & Gretel: Witch Hunters,76.182,5812,Average_Performer,Action
2019,Kabaneri of the Iron Fortress: The Battle of Unato,76.131,43,Well_Received,Animation
2019,Kabaneri of the Iron Fortress: The Battle of Unato,76.131,43,Well_Received,Action
2019,Kabaneri of the Iron Fortress: The Battle of Unato,76.131,43,Well_Received,Fantasy
2019,Kabaneri of the Iron Fortress: The Battle of Unato,76.131,43,Well_Received,Adventure
2021,New Gods: Nezha Reborn,76.024,255,Blockbuster,Animation
2021,New Gods: Nezha Reborn,76.024,255,Blockbuster,Action
2021,New Gods: Nezha Reborn,76.024,255,Blockbuster,Fantasy
2015,The Hunger Games: Mockingjay - Part 2,75.942,10412,Well_Received,Action
2015,The Hunger Games: Mockingjay - Part 2,75.942,10412,Well_Received,Adventure
2015,The Hunger Games: Mockingjay - Part 2,75.942,10412,Well_Received,Science Fiction
2021,Those Who Wish Me Dead,75.887,1089,Well_Received,Thriller
2021,A Boy Called Christmas,75.778,421,Blockbuster,Family
2021,A Boy Called Christmas,75.778,421,Blockbuster,Adventure
2021,A Boy Called Christmas,75.778,421,Blockbuster,Fantasy
2021,Cinderella,75.73,1048,Well_Received,Fantasy
2021,Cinderella,75.73,1048,Well_Received,Romance
2021,Cinderella,75.73,1048,Well_Received,Comedy
1961,One Hundred and One Dalmatians,75.729,5168,Blockbuster,Adventure
1961,One Hundred and One Dalmatians,75.729,5168,Blockbuster,Animation
1961,One Hundred and One Dalmatians,75.729,5168,Blockbuster,Comedy
1961,One Hundred and One Dalmatians,75.729,5168,Blockbuster,Family
2008,Dragon Ball: Yo! Son Goku and His Friends Return!!,75.675,160,Average_Performer,Animation
2008,Dragon Ball: Yo! Son Goku and His Friends Return!!,75.675,160,Average_Performer,Action
2008,Dragon Ball: Yo! Son Goku and His Friends Return!!,75.675,160,Average_Performer,Adventure
2008,Dragon Ball: Yo! Son Goku and His Friends Return!!,75.675,160,Average_Performer,Science Fiction
2018,The Kissing Booth,75.584,6417,Blockbuster,Romance
2018,The Kissing Booth,75.584,6417,Blockbuster,Comedy
2013,Now You See Me,75.534,13462,Blockbuster,Thriller
2013,Now You See Me,75.534,13462,Blockbuster,Crime
2016,The Purge: Election Year,75.5,4416,Average_Performer,Action
2016,The Purge: Election Year,75.5,4416,Average_Performer,Horror
2016,The Purge: Election Year,75.5,4416,Average_Performer,Thriller
